"concat('it001',`assignment_id`)","concat('it001',`problem_id`)","concat('it001', username)",is_final,status,pre_score,coefficient,"concat('it001',`language_id`)",created_at,updated_at,judgement
84d70d0ee895eff107cd164c520c0544f1ba856b,8c913ac94fcc5729fad08cd1ccee857ba0a1f1fa,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-12 11:56:47,11-12 11:56:54,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
84d70d0ee895eff107cd164c520c0544f1ba856b,4a932f74a2e16fd5b287c4c8c463af66589abde1,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,11-12 12:03:12,11-12 12:03:14,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int sum(int, int)':\n9:12: error: a function-definition is not allowed here before '{' token\n14:1: error: expected '}' at end of input\n3:22: note: to match this '{'\n"":1}}"
84d70d0ee895eff107cd164c520c0544f1ba856b,2cd44f54e66e196b0c94c7a4cbc6151d6b2b88b5,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,11-12 12:06:54,11-12 13:10:10,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int reverse(int, int)':\n13:12: error: a function-definition is not allowed here before '{' token\n17:1: error: expected '}' at end of input\n7:29: note: to match this '{'\n"":1}}"
84d70d0ee895eff107cd164c520c0544f1ba856b,9e86fcb2fb24e5ac33211f67b7a9f8e1f78a8a48,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,11-12 12:23:36,11-12 12:42:50,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n16:17: error: 'fibonacci' was not declared in this scope\nIn function 'int fibonacci(int)':\n25:47: error: expected '}' at end of input\n21:22: note: to match this '{'\n"":1}}"
84d70d0ee895eff107cd164c520c0544f1ba856b,9e86fcb2fb24e5ac33211f67b7a9f8e1f78a8a48,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,11-12 12:25:22,11-12 12:25:24,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n16:17: error: 'iF' was not declared in this scope\n18:7: error: 'else' without a previous 'if'\n25:17: error: a function-definition is not allowed here before '{' token\n29:37: error: expected '}' at end of input\n9:1: note: to match this '{'\n"":1}}"
84d70d0ee895eff107cd164c520c0544f1ba856b,9e86fcb2fb24e5ac33211f67b7a9f8e1f78a8a48,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,11-12 12:26:22,11-12 12:26:23,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n16:17: error: 'iF' was not declared in this scope\n18:7: error: 'else' without a previous 'if'\n25:17: error: a function-definition is not allowed here before '{' token\n29:38: error: expected '}' at end of input\n9:1: note: to match this '{'\n"":1}}"
84d70d0ee895eff107cd164c520c0544f1ba856b,9e86fcb2fb24e5ac33211f67b7a9f8e1f78a8a48,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,11-12 12:28:05,11-12 12:28:06,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n16:17: error: 'fibonacci' was not declared in this scope\n"":1}}"
84d70d0ee895eff107cd164c520c0544f1ba856b,9e86fcb2fb24e5ac33211f67b7a9f8e1f78a8a48,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-12 12:42:43,11-12 12:42:50,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
84d70d0ee895eff107cd164c520c0544f1ba856b,4a932f74a2e16fd5b287c4c8c463af66589abde1,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-12 13:07:10,11-12 13:07:18,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
84d70d0ee895eff107cd164c520c0544f1ba856b,2cd44f54e66e196b0c94c7a4cbc6151d6b2b88b5,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-12 13:10:03,11-12 13:10:10,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
84d70d0ee895eff107cd164c520c0544f1ba856b,316a0b92508f02daecf440d1e90a1c5b789aa8d2,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-12 16:19:02,11-12 16:19:10,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
84d70d0ee895eff107cd164c520c0544f1ba856b,aa98ffcb282791e03ac11e0afd1b6c436794e5f5,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,Compilation Error,0,100,it0012,11-12 16:21:39,11-12 16:21:40,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int largest_input()':\n5:4: error: 'n' was not declared in this scope\n5:16: error: cannot resolve overloaded function 'max' based on conversion to type 'int'\n6:19: error: overloaded function with no contextual type information\n7:16: error: invalid operands of types '&lt;unresolved overloaded function type&gt;' and 'int' to binary 'operator&gt;'\n"":1}}"
84d70d0ee895eff107cd164c520c0544f1ba856b,aa98ffcb282791e03ac11e0afd1b6c436794e5f5,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,11-12 16:22:22,11-12 16:22:24,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int largest_input()':\n5:4: error: 'n' was not declared in this scope\n5:16: error: cannot resolve overloaded function 'max' based on conversion to type 'int'\n7:19: error: overloaded function with no contextual type information\n8:16: error: invalid operands of types '&lt;unresolved overloaded function type&gt;' and 'int' to binary 'operator&gt;'\n"":1}}"
84d70d0ee895eff107cd164c520c0544f1ba856b,aa98ffcb282791e03ac11e0afd1b6c436794e5f5,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,11-12 16:23:19,11-12 16:23:21,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int largest_input()':\n5:4: error: 'n' was not declared in this scope\n5:16: error: cannot resolve overloaded function 'max' based on conversion to type 'int'\n7:19: error: overloaded function with no contextual type information\n8:16: error: invalid operands of types '&lt;unresolved overloaded function type&gt;' and 'int' to binary 'operator&gt;'\n"":1}}"
84d70d0ee895eff107cd164c520c0544f1ba856b,aa98ffcb282791e03ac11e0afd1b6c436794e5f5,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,11-12 16:24:54,11-12 16:24:56,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int largest_input()':\n5:4: error: 'n' was not declared in this scope\n5:16: error: cannot resolve overloaded function 'max' based on conversion to type 'int'\n7:19: error: overloaded function with no contextual type information\n8:17: error: invalid operands of types '&lt;unresolved overloaded function type&gt;' and 'int' to binary 'operator&gt;'\n"":1}}"
84d70d0ee895eff107cd164c520c0544f1ba856b,aa98ffcb282791e03ac11e0afd1b6c436794e5f5,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,11-12 16:37:01,11-12 16:37:02,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int largest_input()':\n6:4: error: 'n' was not declared in this scope\n"":1}}"
84d70d0ee895eff107cd164c520c0544f1ba856b,aa98ffcb282791e03ac11e0afd1b6c436794e5f5,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,11-12 16:58:28,11-12 16:58:28,"{""times"":[],""mems"":[],""verdicts"":{""\n\nforbidden phrase: &quot;while&quot; is banned\n"":1}}"
dd75cca43c11c3b57f669cae0fe37d77fedb363a,e3f7cd64427462043b6abdb4638b29f5deea4563,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,6000,100,it0012,11-20 07:44:07,11-20 07:53:55,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":4}}"
dd75cca43c11c3b57f669cae0fe37d77fedb363a,e3f7cd64427462043b6abdb4638b29f5deea4563,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-20 07:53:45,11-20 07:53:55,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
dd75cca43c11c3b57f669cae0fe37d77fedb363a,dad48cb44c38f42ed9f4e86d4d71ce0534b8f984,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-22 15:44:27,11-22 15:44:35,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
dd75cca43c11c3b57f669cae0fe37d77fedb363a,3615cda544b70e563e7f14ca39255ff571d15939,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-22 16:01:59,11-22 16:02:14,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
dd75cca43c11c3b57f669cae0fe37d77fedb363a,c7f8defb4e86dfe1643af595a70ab549160dbf4a,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-22 16:46:39,11-22 16:46:47,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
dd75cca43c11c3b57f669cae0fe37d77fedb363a,3745379e0eb86b4f0d1b20d4545fa05a1008e47b,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-22 17:23:23,11-22 17:23:30,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
dd75cca43c11c3b57f669cae0fe37d77fedb363a,d5c81f9c72cad69c9686dc0ea694b61e15dbc3bf,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-22 18:03:25,11-22 18:03:34,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
dd75cca43c11c3b57f669cae0fe37d77fedb363a,a692996453485b2622812e33a54c42f42adb3fc1,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,11-26 16:43:58,11-26 16:48:11,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'void ChenSo(int*, int&amp;, int, int)':\n14:3: error: 'arr' was not declared in this scope\n"":1}}"
dd75cca43c11c3b57f669cae0fe37d77fedb363a,a692996453485b2622812e33a54c42f42adb3fc1,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-26 16:48:04,11-26 16:48:11,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
dd75cca43c11c3b57f669cae0fe37d77fedb363a,d79747b888106f2dde6f01333e6d9b1c75aa6884,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,11-26 16:55:15,11-26 16:55:22,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,aa7a4e55653d7fac90885fc6db612241ec3ed769,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,0,100,it0012,01-24 07:12:56,01-24 07:14:28,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":10}}"
2c21a417483842f9e201569468caaf642706e2dc,aa7a4e55653d7fac90885fc6db612241ec3ed769,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,2000,100,it0012,01-24 07:14:19,01-24 10:59:35,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":8}}"
2c21a417483842f9e201569468caaf642706e2dc,aa7a4e55653d7fac90885fc6db612241ec3ed769,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,2000,100,it0012,01-24 10:58:35,01-24 10:58:42,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":8}}"
2c21a417483842f9e201569468caaf642706e2dc,aa7a4e55653d7fac90885fc6db612241ec3ed769,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-24 10:59:24,01-24 10:59:35,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,0f045ccdc2a62462f782cd597ecb932fdd0d5a97,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-26 04:50:11,01-26 04:50:19,"{""times"":[0.02,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,1ca6281c4502b3765461ce4e2f6b8b4fce4b89d8,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,01-26 05:25:36,01-26 05:27:16,"{""times"":[],""mems"":[],""verdicts"":{""\n\n33:5: error: redefinition of 'int main()'\n26:5: note: 'int main()' previously defined here\n"":1}}"
2c21a417483842f9e201569468caaf642706e2dc,1ca6281c4502b3765461ce4e2f6b8b4fce4b89d8,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,01-26 05:26:01,01-26 05:26:20,"{""times"":[],""mems"":[],""verdicts"":{""\n\n2:2: error: stray '206' in program\n2:3: error: stray '26' in program\n2:9: error: stray '332' in program\n2:19: error: stray '4' in program\n2:38: error: stray '2' in program\n2:41: error: stray '204' in program\n2:42: error: stray '3' in program\n2:45: error: stray '334' in program\n2:46: error: stray '7' in program\n"":1}}"
2c21a417483842f9e201569468caaf642706e2dc,1ca6281c4502b3765461ce4e2f6b8b4fce4b89d8,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,8500,100,it0012,01-26 05:27:03,01-26 05:27:16,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":3}}"
2c21a417483842f9e201569468caaf642706e2dc,1ca6281c4502b3765461ce4e2f6b8b4fce4b89d8,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,8500,100,it0012,01-26 05:42:53,01-26 05:43:05,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":3}}"
2c21a417483842f9e201569468caaf642706e2dc,1ca6281c4502b3765461ce4e2f6b8b4fce4b89d8,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,8500,100,it0012,01-26 05:46:50,01-26 05:47:04,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":3}}"
2c21a417483842f9e201569468caaf642706e2dc,261fb7ca0ce81249c0250fa3bf90d7ec625f5992,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-27 10:22:35,01-27 10:22:42,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,226fa4527608ac43537095f4f56dcdd43b339a68,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-28 06:40:37,01-28 06:40:46,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,1ca6281c4502b3765461ce4e2f6b8b4fce4b89d8,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,8500,100,it0012,01-28 06:55:37,01-28 06:55:53,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":3}}"
2c21a417483842f9e201569468caaf642706e2dc,78f317ad73c722b5843a79600a5e45f502bd96ac,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-28 07:02:27,01-28 07:02:36,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,a02511bb9be2f9790dffd3612693dce4e516db07,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-28 07:07:06,01-28 07:07:15,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,7b104d029fa566daa832684887ce3590e7e2bbde,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,909,100,it0012,01-29 11:12:08,01-29 11:17:47,"{""times"":[0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":10}}"
2c21a417483842f9e201569468caaf642706e2dc,7b104d029fa566daa832684887ce3590e7e2bbde,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,4545,100,it0012,01-29 11:17:37,01-29 11:22:42,"{""times"":[0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":6}}"
2c21a417483842f9e201569468caaf642706e2dc,7b104d029fa566daa832684887ce3590e7e2bbde,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-29 11:22:31,01-29 11:22:42,"{""times"":[0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,77193585f648508a9937c8fa70ef0ade0deb1fd6,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,4166,100,it0012,01-30 03:50:11,01-30 04:50:31,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":7}}"
2c21a417483842f9e201569468caaf642706e2dc,77193585f648508a9937c8fa70ef0ade0deb1fd6,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,0,100,it0012,01-30 04:05:34,01-30 04:05:47,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984],""verdicts"":{""Runtime Error"":12}}"
2c21a417483842f9e201569468caaf642706e2dc,77193585f648508a9937c8fa70ef0ade0deb1fd6,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,0,100,it0012,01-30 04:07:23,01-30 04:07:36,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984],""verdicts"":{""Runtime Error"":12}}"
2c21a417483842f9e201569468caaf642706e2dc,77193585f648508a9937c8fa70ef0ade0deb1fd6,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,0,100,it0012,01-30 04:11:23,01-30 04:11:36,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984],""verdicts"":{""Runtime Error"":12}}"
2c21a417483842f9e201569468caaf642706e2dc,77193585f648508a9937c8fa70ef0ade0deb1fd6,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,01-30 04:45:16,01-30 04:45:21,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int SoSanh(PhanSo, PhanSo)':\n44:16: error: expected ';' before 'return'\n"":1}}"
2c21a417483842f9e201569468caaf642706e2dc,77193585f648508a9937c8fa70ef0ade0deb1fd6,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 04:50:19,01-30 04:50:31,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,81c4db05c8b39c22099fd3da7443df8b4d65e407,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,0,100,it0012,01-30 05:21:53,01-30 05:30:53,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984],""verdicts"":{""Runtime Error"":12}}"
2c21a417483842f9e201569468caaf642706e2dc,81c4db05c8b39c22099fd3da7443df8b4d65e407,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 05:30:35,01-30 05:30:53,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,81c4db05c8b39c22099fd3da7443df8b4d65e407,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,10000,100,it0012,01-30 05:32:11,01-30 05:32:24,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,0894a723c306329130bce0e40f265b9d89e4fa0b,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 05:38:31,01-30 05:38:43,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,60a1fdf13294f3284ea3bb1f51ae20d8b306a010,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,0,100,it0012,01-30 09:22:56,01-30 09:44:15,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":10}}"
2c21a417483842f9e201569468caaf642706e2dc,60a1fdf13294f3284ea3bb1f51ae20d8b306a010,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,0,100,it0012,01-30 09:29:45,01-30 09:29:54,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":10}}"
2c21a417483842f9e201569468caaf642706e2dc,60a1fdf13294f3284ea3bb1f51ae20d8b306a010,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 09:44:08,01-30 09:44:15,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,388516cbf597351226be1bdbe5ef30b9dcef570f,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 10:31:21,01-30 10:31:31,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,d2b96124ccb8e27b4b8dacdb935e729cb1ba546b,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,01-30 10:45:19,01-30 10:46:41,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n53:5: error: 'SapXepGiamTheoMASV' was not declared in this scope\n"":1}}"
2c21a417483842f9e201569468caaf642706e2dc,d2b96124ccb8e27b4b8dacdb935e729cb1ba546b,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,2142,100,it0012,01-30 10:46:31,01-30 13:02:11,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":11}}"
2c21a417483842f9e201569468caaf642706e2dc,d2b96124ccb8e27b4b8dacdb935e729cb1ba546b,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,2142,100,it0012,01-30 10:50:34,01-30 10:50:44,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":11}}"
2c21a417483842f9e201569468caaf642706e2dc,d2b96124ccb8e27b4b8dacdb935e729cb1ba546b,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,2142,100,it0012,01-30 10:51:54,01-30 10:52:03,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":11}}"
2c21a417483842f9e201569468caaf642706e2dc,d2b96124ccb8e27b4b8dacdb935e729cb1ba546b,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,2142,100,it0012,01-30 10:54:46,01-30 10:54:56,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":11}}"
2c21a417483842f9e201569468caaf642706e2dc,d2b96124ccb8e27b4b8dacdb935e729cb1ba546b,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,SCORE,2142,100,it0012,01-30 11:05:26,01-30 11:05:36,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":11}}"
2c21a417483842f9e201569468caaf642706e2dc,1c336e4df1b7b6394509256a1b7d32c778a43dfe,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 12:58:51,01-30 12:59:00,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,2f6cc07f91129c2151b6de90388b79bf3b4eb22a,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 13:00:00,01-30 13:00:08,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,d2b96124ccb8e27b4b8dacdb935e729cb1ba546b,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 13:02:01,01-30 13:02:11,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
